item,url,price,is_autograph,avg_review_value,number_of_questions,number_of_reviews,vendor,is_sold_out,ds
보그 코리아 | VOGUE KOREA | [ BTS ] COVER | 2022-1 | (VERSION C) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B3%B4%EA%B7%B8-%EC%BD%94%EB%A6%AC%EC%95%84-vogue-korea-bts-cover-2022-1-version-c-poster-only,4.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
보그 코리아 | VOGUE KOREA | [ BTS ] COVER | 2022-1 | (VERSION B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B3%B4%EA%B7%B8-%EC%BD%94%EB%A6%AC%EC%95%84-vogue-korea-bts-cover-2022-1-version-b-poster-only,4.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
보그 코리아 | VOGUE KOREA | [ BTS ] COVER | 2022-1 | (VERSION A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B3%B4%EA%B7%B8-%EC%BD%94%EB%A6%AC%EC%95%84-vogue-korea-bts-cover-2022-1-version-a-poster-only,4.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
하성운 | HA SUNGWOON | 7TH MINI ALBUM [ STRANGE WORLD ] | (PHOTOBOOK - 3D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%98%EC%84%B1%EC%9A%B4-ha-sungwoon-7th-mini-album-strange-world-photobook-3d-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
하성운 | HA SUNGWOON | 7TH MINI ALBUM [ STRANGE WORLD ] | (PHOTOBOOK - 2D VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%95%98%EC%84%B1%EC%9A%B4-ha-sungwoon-7th-mini-album-strange-world-photobook-2d-ver-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
빌리 | BILLLIE | 3RD MINI ALBUM [ THE BILLAGE OF PERCEPTION: CHAPTER TWO ] | (QUIES VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B9%8C%EB%A6%AC-billlie-3rd-mini-album-the-billage-of-perception-chapter-two-quies-ver-poster-only,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
빌리 | BILLLIE | 3RD MINI ALBUM [ THE BILLAGE OF PERCEPTION: CHAPTER TWO ] | (MANE VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B9%8C%EB%A6%AC-billlie-3rd-mini-album-the-billage-of-perception-chapter-two-mane-ver-poster-only,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
빌리 | BILLLIE | 3RD MINI ALBUM [ THE BILLAGE OF PERCEPTION: CHAPTER TWO ] | (LUX VER.) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%B9%8C%EB%A6%AC-billlie-3rd-mini-album-the-billage-of-perception-chapter-two-lux-ver-poster-only,5.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
레오 | LEO | 3RD MINI ALBUM [ PIANO MAN OP.9 ] | POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EB%A0%88%EC%98%A4-leo-3rd-mini-album-piano-man-op-9-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
환혼 | ALCHEMY OF SOULS O.S.T. | POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%ED%99%98%ED%98%BC-alchemy-of-souls-o-s-t-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,True,2022-11-14
준지 | JUNJI (ONLYONEOF) | SOLO SINGLE ALBUM [ UNDERGROUND IDOL #3 ] | POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%A4%80%EC%A7%80-junji-onlyoneof-solo-single-album-underground-idol-3-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
원어스 | ONEUS | 8TH MINI ALBUM [ MALUS ] | (MAIN VER. B) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%96%B4%EC%8A%A4-oneus-8th-mini-album-malus-main-ver-b-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
원어스 | ONEUS | 8TH MINI ALBUM [ MALUS ] | (MAIN VER. A) POSTER ONLY,https://www.musicplaza.com/collections/cd/products/%EC%9B%90%EC%96%B4%EC%8A%A4-oneus-8th-mini-album-malus-main-ver-a-poster-only,3.99,False,0.0,0.0,0.0,musicplaza,False,2022-11-14
